id;ligne;titre;date;artiste;lieu;description;image;tags;largeur;hauteur;octets
fauteuil-lc4_1940;298;Fauteuil LC4;1940;Charlotte Perriand;;Reprise de la LC4 en métal mais en bambou après son voyage au Japon, résistant et courbable comme l’acier;fauteuil-lc4_1940.jpg;Mobilier, siège, bois, modernisme milieu de siècle, japonisme;765;550;41801
chaise-bauche_annees-1950;299;chaise Bauche;années 1950;Charlotte Perriand;;assise et dossier en paille tressée, technique qu’elle ramène du japon, sur ossature de bois occidental. édité par Steph Simon.;chaise-bauche_annees-1950.jpg;Mobilier, siège, bois, modernisme milieu de siècle, régionalisme;495;727;33445
chaise-standard_1950;300;Chaise standard;1950;Jean Prouvé;MADD;Membre de l’UAM. Structure en métal plié et soudé, technique industrielle. léger, résistant et production en série. Assise et dossier en bois. Facile à monter, on montre le processus d’assemblage;chaise-standard_1950.jpg;Mobilier, siège, modernisme milieu de siècle;414;552;12807
table-compas_1948;301;Table Compas;1948;Jean Prouvé;MADD;piètement en acier laqué, plateau en bois recouvert de stratifié. Répond aux commandes publiques comme les chambres d’étudiants.;table-compas_1948.jpg;Mobilier, acier, modernisme milieu de siècle;1400;934;65783
chaise-polyprop_1962-1963;302;Chaise Polyprop;1962-1963;Robin Day;;La première chaise à être fabriquée en polypropylène moulé par injection, devient une référence mondiale du design vu son coût dérisoire. Avec sa femme Lucienne Day, couple de designer les plus célèbres de GB. Couleur !!;chaise-polyprop_1962-1963.jpg;Mobilier, siège, modernisme milieu de siècle;599;800;19432
fabricant-de-mobilier-design_1938;303;Fabricant de mobilier design;1938;Florence Knoll;;Diffuse le modernisme aux E-U après la seconde guerre mondiale, édite les œuvres du Bauhaus + designer après guerre. Pont entre générations et continents. américaine;fabricant-de-mobilier-design_1938.jpg;Mobilier, modernisme milieu de siècle;560;254;8387
ball-clock_1948;304;Ball Clock;1948;Georges Nelson;;Disparition des chiffres, 12 rayons terminés par des boules en bois colorées. Space age, structure de noyau atomique. américain;ball-clock_1948.jpg;Mobilier, modernisme milieu de siècle, horlogerie;1300;1300;65795
table-basse-noguchi_1947;305;table basse Noguchi;1947;Isamu Noguchi;Centre Pompidou;Sculpteur de formation qui veut faire entrer la sculpture dans les objets de tous les jours. Le piètement est pensé comme une œuvre autonome, deux pièces de bois qui s'emboîtent et s’équilibrent. On ajoute un plateau de verre, qui permet de voir le piètement. Nippo-américain.;table-basse-noguchi_1947.jpg;Mobilier, modernisme milieu de siècle, bois, sculpture, japonisme;1400;756;76084
lampe-akari_1951;306;Lampe Akari;1951;Isamu Noguchi;MADD;papier washi (mûrier japonais) collés sur armature de bambou, donnant lumière douce et diffuse. Formes sculpturales et organiques qui deviennent des objets design.;lampe-akari_1951.jpg;Mobilier, modernisme milieu de siècle, bois, sculpture, japonisme, luminaire;800;800;32439
radio-tourne-disque_1956;307;Radio Tourne-disque;1956;Dieter Rams;Centre Pompidou;métal, bois et plastique. Designer allemand chez Braun, il veut que ça soit joli, simple, intuitif et mise sur un vocabulaire formel austère : pas de décoration, formes simples. Triomphe du plastique et des appareils domestiques avec boom économique, développement de l’électricité dans les intérieurs, emploi matériaux bon marché pour tupperware, machine à coudre, combiné, rideaux, nappes, formica, vaisselle. Le plastique est passé de matériau de substitution bon marché à matériau de design assumé et valorisé.;radio-tourne-disque_1956.jpg;bois, plastique;800;599;35089
buffet-en-marqueterie-de-paille_1947;308;Buffet en Marqueterie de paille;1947;Jean Royère;MADD;"Forme simple. réemploi d’une technique ancienne pour en faire un revêtement luxueux, sur des petits objets ; boîtes, étuis";buffet-en-marqueterie-de-paille_1947.jpg;Mobilier, modernisme milieu de siècle, régionalisme;1400;730;150129
chaise-panton_1958;309;chaise Panton;1958;Verner Panton;centre Pompidou;Première chaise monobloc en porte à faux en plastique injecté : mousse de polyuréthane rigide. Empilable, résistante, légère. famille des thermoplastiques : fondent à chaud, durcissent à froid. Danois, pop art, produite par Vitra;chaise-panton_1958.jpg;pop art, Mobilier, chaise, plastique, Design 60-80;1000;1000;30354
chaise-tongue_1963;310;chaise Tongue;1963;Pierre Paulin;;Illustre l’expérimental dans le design des années 60, évoque une langue recourbée. Tissus extensible sur mousse polyuréthane recouvrant armature. Coloris vibrant;chaise-tongue_1963.jpg;Mobilier, Siège, plastique, Design 60-80;500;500;13313
canape-bocca_1970;311;Canapé Bocca;1970;Salvador Dali;musée Salvador Dali;Inspirée des lèvres glamour de stars américaines. Inventée en 1936 par Dali, c’est édité par un groupe influent du design radical, studio 65. Design Radical = mouvement artistique italien de la fin des années 1960. ça peut être aussi appelé “Anti design”. On retient les groupes archizoom et superstudio;canape-bocca_1970.jpg;Mobilier, Siège, plastique, Design 60-80, surréalisme;1400;895;85914
siege-sacco_1968;312;Siège Sacco;1968;Gatti, Paolini, Teodoro;centre pompidou;Un sac de vinyle rempli de billes de polystyrène. informe, ludique. s’adapte à toutes les morphologies, le designer n’impose pas une forme.;siege-sacco_1968.jpg;Mobilier, Siège, plastique, Design 60-80,;1080;1080;40663
siege-sella_1957;313;Siège Sella;1957;Achille Castiglioni;centre pompidou;selle de vélo sur tige qui repose sur pied instable. Contraire du fonctionnalisme, reprise du ready-made. A beaucoup travaillé avec Flos, spécialisé dans les luminaires, créé en 1962 par Cassina et Gavina.;siege-sella_1957.jpg;Mobilier, Siège, plastique, Design 60-80,;599;800;14842
componibili_1967;314;Componibili;1967;Anna Castelli Ferrieri;;Premier meuble de rangement entièrement en plastique, sans vis ni colle, forme de baril de pétrole, d’où vient le meuble, les modules sont empilables. Best seller de Kartell.;componibili_1967.jpg;Mobilier, plastique, Design 60-80,;447;447;10960
lampe-astro_1963;315;Lampe Astro;1963;Walker;;forme de fusée, cire chauffe et monte. pop art, space age.;lampe-astro_1963.jpg;Pop Art, mobilier, luminaire, plastique, Design 60-80;840;840;80416
rhinocretaire-ii_1966;316;Rhinocrétaire II;1966;François Xavier Lalanne;MADD;laiton. mi sculpture animalière mi art décoratif, on abolit la hiérarchie entre art majeur et art décoratif (échassier lampe, mouton pouf ⇒ rencontre improbable lié au surréalisme). Carapace articulée abrite un secrétaire et des étagères. L’animal passe d’ornement décoratif au meuble lui-même. Contraire au modernisme.;rhinocretaire-ii_1966.jpg;Sculpture, animaux, mobilier;1400;1400;156047
table-t21_c1970;317;Table T21;c1970;Pierre Chapo;;Bois massif, prend le contrepied des matériaux plastiques. honnêteté constructive car techniques d’assemblage en bois traditionnels visibles. esthétique épurée.;table-t21_c1970.jpg;Mobilier, Bois, Design 60-80;514;405;20998
free-edge-table_1958;318;Free edge table;1958;Georges Nakashima;;intégration des fissures naturelles avec parfois des agrafes pour consolider, sensibilité du kintsugi. free edge table : de grands plateaux d’un seul tenant, avec leurs bords naturels. But de non dénaturer;free-edge-table_1958.jpg;Mobilier, Bois, Design 60-80;447;447;17728
chaise-prince-imperial_1985;319;Chaise prince Impérial;1985;Elisabeth Garouste, Mattia Bonetti;;Bois et branche teints, raphia, éditée par la galerie Néotu. matériaux bruts, seulement peints. raphia lié au au savoir faire tressé d’Afrique et d’Océanie. présenté comme un trône ou siège de rituel, de cérémonie.;chaise-prince-imperial_1985.jpg;Mobilier, siège Bois, Design 60-80, orient;649;1070;96086
fauteuil-louis-ghost_2001;320;Fauteuil Louis Ghost;2001;Philippe Starck;Centre Pompidou;"Thermoplastique. Copie d’une fauteuil Louis XVI à dossier médaillon. Il veut du design démocratique mais ça reste cher quand ça passe par des maisons d’édition. A coté il fait du design vraiment pas cher : collection Starck reality, des dizaines d’objets du quotidien à quelques euros, mais comme la collection est finie, maintenant ça vaut des thunes;";fauteuil-louis-ghost_2001.jpg;Mobilier, siège, plastique, Néo Louis XVI postmodernisme;1049;1400;64194
table-basse-attila_1999;321;Table basse Attila;1999;Philippe Starck;MADD;Reprise assumée du gnome, symbole du kitsch, pour en faire un produit à rebours du bon goût.;table-basse-attila_1999.jpg;Mobilier, siège, plastique, postmodernisme;426;498;22346
bibliotheque-carlton_1983;322;Bibliothèque Carlton;1983;Ettore Sottsass;MADD;en forme de château de carte de forme pures. c’est plus une sculpture qu’une vraie bibliothèque : ou poser ses livres ? Crée le groupe Memphis 1980-88 qui rassemble des designer du monde entier. Couleurs vives et contrastées. motifs géométriques et bariolés, formes asymétriques, matériaux pauvres comme le stratifié, objets pas forcément utiles. “la forme suit le plaisir”. mélaminé;bibliotheque-carlton_1983.jpg;Mobilier, Postmodernisme;1400;1400;116698
lampe-tahiti_1981;323;lampe Tahiti;1981;Ettore Sottsass;MADD;forme stylisée d’un canard, métal laqué et bois stratifié avec le motif bactria noir et blanc;lampe-tahiti_1981.jpg;Mobilier, Postmodernisme, luminaire;1080;1080;52035
motif-gabon_1981;324;motif gabon;1981;Nathalie du Pasquier;Metropolitan museum;motif géométrique répétitif aux couleurs puissantes, inspiré des pattern africains. utilisé pour l’ameublement décoratif, tapisserie, coussin, stratifié.;motif-gabon_1981.jpg;Orient, Postmodernisme;454;600;117384
vente-collection-dessin_1741;325;Vente collection dessin;1741;Pierre Crozat;Paris;1 an après sa mort, avec un catalogue de vente pour l’occasion, c’est révolutionnaire. “description sommaire des dessins du cabinet de feu M.Crozat”, description de Mariette, expert Gersaint, gravure Caylus. Les dessins sont collectionnés.;vente-collection-dessin_1741.jpg;Dessin, littérature;302;500;27642
vite_1560;326;Vite;1560;Vasari;;“le dessin est le père des trois arts”. Notion de “disegno” ⇒ conception intellectuelle du dessin (représentation mentale qu’on pose sur papier), donc l’art qui en résulte est une activité libérale. Fonde Accademia del disegno 1563 Florence pour la formation des artistes.;vite_1560.jpg;Dessin, citation, littérature;960;1280;421929
portrait-de-louis-xv-enfant_1720;327;Portrait de Louis XV enfant;1720;Rosalba Carriera;Versailles;Pastelliste vénitienne professionnelle. Pastel lié au dessin car on fait des traits avec, comme autres dessins. Rapidité d’exécution permettant des temps de pose réduits, et le Rocaille veut du spontané pour capture expression fugitive, tons clairs. Portraiture toute la cour, mode du pastel après elle, reçue à l’académie royale. Transition : avant elle, le pastel servait à l’étude préparatoire ou à compléter un dessin, maintenant c’est œuvre autonome. Emploi fixatif. Essor du portrait privé, pastel moins cher que huile. se prête au petit formats intime des espaces privés;portrait-de-louis-xv-enfant_1720.jpg;Dessin, pastel, portrait, Rocaille;483;600;33966
portrait-de-madame-de-pompadour_1749-1755;328;Portrait de Madame de Pompadour;1749-1755;Maurice Quentin de la Tour;Louvre;Grand Format, en pied (rare pour pastel). Complexification de la technique : hachure, estompe, superposition. nécessite 6 feuilles. Présentée comme femme savante (globe, partition, livres) et en plus en tant qu’artiste car il y a une chemise aux armes de madame de Pompadour et estampes et dessins dedans, comme si c’était elle qui les avait faits, c’est faux mais a bien reçu enseignement du dessin. Mobilier Rocaille.;portrait-de-madame-de-pompadour_1749-1755.jpg;Dessin, pastel, portrait, estampes;960;1319;305409
autoportrait-a-l-index-ou-autoportrait-en-rieur_1737;329;autoportrait à l’index ou “autoportrait en rieur”;1737;Maurice Quentin de la Tour;Louvre;Fort pour rendre la psychologie, la personnalité. alors que Carriera privilégie le charme.;autoportrait-a-l-index-ou-autoportrait-en-rieur_1737.jpg;Pastel, dessin, portrait;531;640;41734
descriptions-des-plantes-de-l-amerique_1693;330;Descriptions des plantes de l’Amérique;1693;Charles Plumier;;botaniste du roi envoyé en Amérique pour faire dessin et gravures des nouvelles plantes. Important de pas faire appel à un dessinateur pro mais plutôt à un botaniste qui sait dessiner car il connait le domaine + embellissent pas, le dessin est rigoureux + la pratique du dessin permet de relever des détails qu’on aurait pas vu sans. Outil de diffusion du savoir. Les scientifiques doivent donc apprendre le dessin en plus de leurs discipline;descriptions-des-plantes-de-l-amerique_1693.jpg;Dessin, estampes;736;1156;113072
paysage-avec-riviere-et-pont_1676;331;paysage avec rivière et pont;1676;Louis dauphin;;Premier Fils de Louis XIV. encre brune. dessin de l’enfant qu’il signe devant et au revers, corrigé par le maitre (quelle est l’implication du maitre dans le dessin?).  les nobles doivent apprendre le dessin pour faire du dessin militaire. Apprentissage avec maitre de dessin + livre de leçons. Pratique curiale.;paysage-avec-riviere-et-pont_1676.jpg;Dessin;1400;732;232529
danseuse-au-repos_1885;332;Danseuse au repos;1885;Edgar Degas;;moment de pause, coulisses de la représentation (habillement, répétition, étirement). réinvente : abandonne l’estompe, appose couleur pure sans mélange, juxtapose couleurs audacieuses qui vibrent optiquement.;danseuse-au-repos_1885.jpg;dessin, pastel, impressionnisme;1227;1260;301799
etude-de-mains-de-femme-sur-papier-prepare_1490;333;étude de mains de femme sur papier préparé;1490;Léonard de Vinci;Royal Collection;pointe d’argent. Quattrocento âge d’or, déclin 1500/20 devant l’essor des autres techniques. Préparation support obligatoire. repentir difficile, lent. sombre = multiplication hachure.;etude-de-mains-de-femme-sur-papier-prepare_1490.jpg;Dessin, Renaissance;730;1042;103388
femme-nue-allongee_1740;334;Femme nue allongée;1740;François Boucher;collection privée;Trois crayons sur papier préparé ocre. Dessin préparatoire pour l’odalisque. technique permettant de rendre chair, modelé et lumière, triomphe au XVIII siècle pour l’enseignement du dessin académique. Les dessins deviennent des oeuvres autonomes : (papier de qualité, couleur choisie, formats standardisés);femme-nue-allongee_1740.jpg;Dessin, rocaille;541;369;24347
carnets-de-dessins_1832;335;carnets de dessins;1832;Eugène Delacroix;;lors de son voyage au Maghreb. Traits à la mine de plomb ou à l’encre brune apposé à la plume, couleurs avec aquarelle. ⇒ mélange des techniques.;carnets-de-dessins_1832.jpg;Dessin, orient, littérature;1000;737;226481
dessins-parietaux-d-aurochs_v-17-000-av-j-c;336;dessins pariétaux d’aurochs;V. 17 000 av J.-C.;Grottes de Lascaux;Lascaux;pigments à base de terre broyée, fusain, application au doigt ou outils rudimentaires.;dessins-parietaux-d-aurochs_v-17-000-av-j-c.jpg;Dessin, préhistoire, animaux;1400;388;147119
l-araignee-qui-pleure-serie-des-noirs_1881;337;l’araignée qui pleure, série des “Noirs”;1881;Odilon Redon;collection privée;fusain. Le noir pour lui permet d’explorer et d’exprimer l’univers mental et onirique mieux que la couleur. Thèmes oniriques, cauchemardesques qui se prêtent bien à l’absence de couleur. Permet absence de ligne avec estompe, donc que des passages de valeur.;l-araignee-qui-pleure-serie-des-noirs_1881.jpg;Dessin, Symbolisme, animaux;620;824;158601
shark_2013;338;Shark;2013;Robert Longo;;Dessin monumental et hyperréaliste, fusain.;shark_2013.jpg;Dessin, animaux;1400;934;82551
la-famille-forestier_1806;339;La Famille Forestier;1806;Jean Auguste Dominique Ingres;Louvre;mine graphite. Réalisé quand il était à Rome, pour subvenir à ses besoins. dessin autonome car signé. il se fiance avec la jeune fille au milieu et donc lui offre ce dessin. Le plus grand dessinateur du XIX ème siècle : réalise rapidement ses dessins avec une grande exigence technique, ligne pure (pas besoin d'être renforcée par des hachures, des ombres, ou un modelé pour suggérer le volume) et d’une continuité absolue (pas de petits traits);la-famille-forestier_1806.jpg;Dessin, portrait, néoclassicisme;1000;765;177780
autoportrait-a-la-bouche-ouverte_1628-1629;340;Autoportrait à la bouche ouverte;1628-1629;Rembrandt;British Museum;encre à la plume et lavis (deux techniques d’application). Plume = contour, lavis = zones d’ombre. Dessin préparatoire à la gravure du même nom.;autoportrait-a-la-bouche-ouverte_1628-1629.jpg;Dessin, portrait;750;979;194105
tournevis-serie-des-hourloupes_1962;341;Tournevis, série des Hourloupes;1962;Jean Dubuffet;centre pompidou;Stylo bille, naît de gribouillages qu’il faisait quand il était au tél. automatisme.;tournevis-serie-des-hourloupes_1962.jpg;Dessin;625;800;27559
calendrier-des-tres-riches-heures-du-duc-de-berr_1412-1416;342;calendrier des très riches heures du duc de Berry;1412-1416;Frères Limbourg;Musée condé, Chantilly;frères limbourg = enlumineurs. esquisse générale à la mine de plomb, contours définitifs à la plume, feuille d’or, couleur à la détrempe à l’oeuf, rehauts de blanc de céruse. Format de pleine page inédit pour un tel livre, observation sociale (1 mois = 1 activité) avec lieux réels. mois de septembre = vendange devant château de Saumur.;calendrier-des-tres-riches-heures-du-duc-de-berr_1412-1416.jpg;Dessin, Moyen-age, littérature;844;1400;311078
les-dessins-de-lumiere_1949;343;Les dessins de lumière;1949;Gjon Mili, Picasso;;Avec un stylet à la pointe lumineuse, Picasso fait des dessins dans le vide, dans une salle noire. Le photographe Gjon Mili le photographie en pose longue. Le dessin lumineux est révélé lors du développement du cliché, comme si le dessin flottait dans les airs. Dessin simplifié de Picasso, une seule ligne.;les-dessins-de-lumiere_1949.jpg;Dessin, photographie;789;1024;117175
dessins-du-metro-new-yorkais_1980-1985;344;dessins du métro new-yorkais;1980-1985;Keith Haring;New-york;dessine sur les espaces publicitaires vides du métro new yorkais car ils sont recouverts de papier noir mat. Dessin rapide pour ne pas se faire attraper, obligeant à simplifier son style graphique : personnages et chiens schématisés. Fragilité (s’efface) et éphémère (nouvelle publicité recouvre);dessins-du-metro-new-yorkais_1980-1985.jpg;Dessin;1400;928;257002
series-des-ipad-drawings_depuis-2009;345;séries des Ipad Drawings;depuis 2009;David Hockney;;dessins sur Ipad imprimés numériquement sur papier, signé et daté. Application Brushes. Dépassement des contraintes classiques : tous les médiums en 1 clic, toutes les couleurs, textures, repentir facile, diffusion instantanée par mail, légèreté de l’Ipad, rapidité d’exécution, prise en main facile, infinité de dessins possible alors que carnet limité, impression d’une infinité de feuilles à partir d’un même dessin, apprentissage facile avec un guide qui sert de professeur. ça se vend aux enchères plusieurs dizaine de milliers d’euros;series-des-ipad-drawings_depuis-2009.jpg;Dessin, paysage;1400;875;196525
flambeau_vers-1740;346;Flambeau;vers 1740;Juste Aurèle Meissonnier;;Ornemaniste et orfèvre, fournit les dessins pour le mouvement Rocaille.;flambeau_vers-1740.jpg;Dessin, estampe, Rocaille;303;450;16545
saliere-poivriere-de-francois-1er_1540-1543;347;salière-poivrière de François 1er;1540-1543;Benvenuto Cellini;musée d’Histoire de l’art de Vienne;Or massif, terrasse en ébène, décor en émail. Allégories de la Terre et de la Mer (Neptune). Maniérisme : pose déséquilibrée, élongation des corps, multitude d’éléments, fait pour être vue de tous les côtés. Référence à Michel Ange avec allégorie de l’aurore et crépuscule. Le côté esthétique apparaît en premier par rapport au côté utilitaire. Orfèvrerie civile.;saliere-poivriere-de-francois-1er_1540-1543.jpg;Orfèvrerie, ébène, maniérisme, art de la table, émail;1400;1214;284589
aiguiere-et-bassin-dits-de-charles-quint_1558-1559;348;Aiguière et bassin dits de Charles Quint;1558-1559;Peeter de Weent;Louvre;Fabriqué à Anvers, argent doré, partiellement émaillé. Propagande militaire : sur la bassin, épisode de la prise de Tunis par Charles Quint en 1535. Sur l’aiguière, embarquement des troupes de Charles Quint après la Victoire. Style : seconde renaissance Anversoise, très chargée : mascarons, cartouches, rinceaux. Sert au lavement des mains pour les grands repas, sinon c’est de la vaisselle d’apparat dans le dressoir.;aiguiere-et-bassin-dits-de-charles-quint_1558-1559.jpg;Orfèvrerie, émail, Renaissance, art de la table;627;463;50380
aiguiere-ornementale_vers-1570;349;Aiguière ornementale;vers 1570;Wenzel Jamnitzer;résidence de Munich, Allemagne.;coquille en nacre qui constitue la panse, vermeil, partiellement émaillé. base figurant escargot, aigle, base du bec verseur représentant une chimère à tête humaine. Réalisé à Nuremberg pour les princes de Bavière. lié à Kunstkammer. Assemblage d’éléments et d’animaux divers ⇒ maniérisme;aiguiere-ornementale_vers-1570.jpg;Sculpture, orfèvrerie, maniérisme, Arts de la table, animaux;385;575;38230
reliquaire-de-sainte-foy_v-xvi;350;Reliquaire de sainte Foy;V-XVI;;Abbatiale Sainte Foy à Conques;Conserve une partie du crâne de la sainte. âme d’if, plaques d’argent et d’or, émaillé et sertie de pierres précieuses et semi précieuses (sertissage en bâte) ainsi que des camées et intailles antiques. Oeuvre modifiée sur plusieurs siècles  car les pèlerins la décorent sans cesse : la tête daterait du Vs, le corps (donc partie la plus importante) date du dernier quart IX siècle, le moment où on en fait un reliquaire, donc oeuvre carolingienne. les mains sont un ajout du XVI. orfèvrerie religieuse.;reliquaire-de-sainte-foy_v-xvi.jpg;orfèvrerie, émail, glyptique, Moyen-age;785;1000;185775
aigle-de-suger_vers-1130-1140;351;Aigle de Suger;vers 1130-1140;;Louvre;Aiguière liturgique composée d’un vase antique en porphyre avec ajout d’une monture en vermeil figurant aigle (idée de Suger). fait partie du trésor royal de l’abbaye de Saint-Denis. éclat lumière sur doré ⇒ participe à l’élévation spirituelle;aigle-de-suger_vers-1130-1140.jpg;Orfèvrerie, moyen-age, antiquité;517;691;48365
mobilier-d-argent-massif-de-louis-xiv_annees-1680;352;Mobilier d’argent massif de Louis XIV;années 1680;Claude Ballin Charles Le Brun;;dessin de charles le brun. fondu pour financer les guerres. trône, tables, miroirs, buires (sortes d’aiguières), chenets. Grande galerie des glaces ⇒ espace de réception.;mobilier-d-argent-massif-de-louis-xiv_annees-1680.jpg;Orfèvrerie, mobilier;800;445;67994
saliere-poivriere-du-service-penthievre-orleans_1734-1740;353;salière-poivrière du service Penthièvre-Orléans;1734-1740;Thomas Germain;Louvre;Un ensemble en argent formé d’un coquillage, un crabe, une tortue, qui s’ouvrent et se ferment. c’est donc de la sculpture animalière fidèle à la réalité, la décoration cache complètement la fonction. Le tout est posé sur des sortes d’algues déchiquetées, elles-mêmes posées sur une sorte de vague. Dans ce service, plusieurs centaines de pièces Rocailles aux formes galbées, décor naturaliste. Quelques pièces restantes.;saliere-poivriere-du-service-penthievre-orleans_1734-1740.jpg;orfèvrerie, animaux, art de la table, rocaille;1195;697;117292
candelabre_1734-1735;354;Candélabre;1734-1735;Claude Duvivier, Juste-Aurèle Meissonnier;MADD;argent, Base asymétrique montant avec mouvement de torsion d’où s’épanouissent des formes végétales, volutes. Fusion des différentes parties dans un mouvement qui efface la structure. Faisait partie d’un ensemble d’orfèvrerie de table. sur les dessins de l'ornemaniste et orfèvre Juste-Aurèle Meissonnier;candelabre_1734-1735.jpg;Orfèvrerie, Rocaille;929;1400;148949
surtout-du-duc-de-bourbon_1736;355;Surtout du duc de Bourbon;1736;Jacques Röettiers;Louvre;scène cynégétique :  empilement de rochers formant une arcade et dans la partie sup, cerf attaqué par des chiens. Partie basse : un loup dont la patte est prise dans un piège. Sur les côtés, des hures de sangliers. Le surtout sert à présenter au propriétaire tout ce qui sera utile pour le repas : flambeaux, épices, huile et vinaigre, salière et poivrières. difficile de faire tenir ces éléments dessus car rien n’est plat. La fonction s’efface derrière le décor.;surtout-du-duc-de-bourbon_1736.jpg;Orfèvrerie, rocaille, art de la table, animaux, sculpture;1107;775;129710
boite-a-priser_1766-67;356;Boite à priser;1766–67;Robert Joseph Auguste;Metropolitan museum New-York;Petite boite ovale, décor de bas-relief de putti dans des cartouches rectangulaires, guirlande de lauriers, médaillons, frise cannelée. sert de cadeaux.;boite-a-priser_1766-67.jpg;Orfèvrerie, néoclassicisme;927;612;116603
rafraichissoir_1819-1823;357;Rafraichissoir;1819-1823;Jean-Baptiste-Claude Odiot;MADD;Bronze argenté par Christofle en 1907. Offert à l’Etat pour servir de modèle aux futures orfèvres. Sphinges ailés monopodes pour les pieds, représentation de Bacchus avec coupe et thyrse, frise de ceps de vigne, anse de corps de serpent, frise d’oves, de perles. n’a jamais été orfèvre attitré ni de Napoléon ni de Louis XVIII;rafraichissoir_1819-1823.jpg;Orfèvrerie, néoclassicisme, art de la table;1321;1400;170175
collier-alternant-navettes-en-or-et-boules-en-ve_v-iv-av-j-c-xix;358;Collier alternant navettes en or et boules en verre et lapis bleu;V-IV av. J.-C, XIX;Castellani;Louvre;le montage est moderne, mais “à l’antique”, réalisé par l’atelier Castellani à partir d’éléments antiques récupérées dans les fouilles étrusques, parfois récupérés sur d’autres bijoux (pb d’authentification), et issu de la collection Campana qui voulait restaurer ses bijoux, racheté par Napoléon III. Lance la mode du bijoux étrusque. BJ 600;collier-alternant-navettes-en-or-et-boules-en-ve_v-iv-av-j-c-xix.jpg;Bijoux, néo-grec, antiquité;510;574;24638
chapelet-a-grains-en-ivoire_avant-1856;359;Chapelet à grains en ivoire;avant 1856;;Louvre;Chaque grain est sculpté de 4 visages : Christ, Vierge, un personnage masculin et féminin. Terminé par un crist en croix. Sert de guide de prière, chaque grain = une prière. Historiquement, c’était pour ceux qui ne savaient ni lire ni écrire et pas d’argent pour acheter une bible manuscrite.;chapelet-a-grains-en-ivoire_avant-1856.jpg;Bijoux, ivoire, sculpture;316;522;13223
pendentif-vaisseau_xvi-siecle;360;Pendentif vaisseau;XVI siècle;;Louvre;italie. Or émaillé (cloisonné), perles, peintures en camaïeu sous cristal. Tradition des pièces d’orfèvrerie de table médiévales et renaissance, aussi symbole de Fortune pour le porteur. mât, hauban, gréement.;pendentif-vaisseau_xvi-siecle.jpg;orfèvrerie, émail, bijoux, peinture, mode, Renaissance;382;523;22453
boucle-de-chaussure-avec-strass_sans-titre;361;Boucle de chaussure avec strass;;;;invention du XVIII, verre au plomb coloré imitant les pierres précieuses. Accessoire de mode en laiton, acier, argent.;boucle-de-chaussure-avec-strass_sans-titre.jpg;bijoux, mode;844;400;68463
chatelaine-en-or-cisele_premier-tiers-du;362;Châtelaine en or ciselé;premier tiers du XIX siècle;;Louvre;Bijou accroché à la ceinture, d’où sont suspendus des petits objets utiles dans les tâches quotidiennes domestiques (ciseaux, montre, carnet de notes, couteau, clés) puis à l’époque victorienne perd son côté utilitaire pour être un accessoire de mode (miroir, peigne, boite à pilule, flacon de parfum, pince à épiler, minaudière). La qualité de travail et les matériaux indiquent le statut de la femme qui la porte.;chatelaine-en-or-cisele_premier-tiers-du.jpg;Bijoux, mode, orfèvrerie;282;535;13736
bracelet-en-cheveux-humains-bijou-de-deuil_xix-siecle;363;Bracelet en cheveux humains, Bijou de deuil;XIX siècle;;;(noir si la personne est décédée) ou bijou de sentiment (si la personne est vivante), comprend des cheveux, photos du défunt, dents de lait, initiales du défunt, date de décès. Portées par le proche endeuillé. Très populaire sous période Victorienne. Quoi de mieux qu’un objet noble pour honorer la mémoire.;bracelet-en-cheveux-humains-bijou-de-deuil_xix-siecle.jpg;Bijoux, mode;400;292;17827
medaille-de-l-ordre-de-la-legion-d-honneur_1802;364;Médaille de l’ordre de la Légion d’honneur;1802;Napoléon Bonaparte;;croix émaillée blanche à  5 branches reliées par couronne de laurier. Au centre effigie de Marianne dans un médaillon / napoléon. L'ensemble est pendu par un ruban rouge. Récompense des actes et services majeurs rendus à la nation. C’est une médaille qu’on mérite, donc pour tout le monde, sous l’ancien régime on était décoré car on était noble. Encore décerné aujourd’hui.;medaille-de-l-ordre-de-la-legion-d-honneur_1802.jpg;Bijoux, mode, émail;311;500;36031
parure-en-corail-sculpte-pour-la-reine-farida-d-_xix-siecle;365;Parure en corail sculpté pour la reine Farida d’Egypte;XIX siècle;ateliers Ascione;musée du corail à Naples;Torre del Greco est une Ville sicilienne portuaire proche de récifs coralliens.;parure-en-corail-sculpte-pour-la-reine-farida-d-_xix-siecle.jpg;Bijoux, mode, animaux, sculpture;1031;1085;197204
medaillon-en-or-et-email-cloisonne_vers-1869;366;médaillon en or et émail cloisonné;vers 1869;Maison Falize;Orsay;Un héron d’un côté, un oiseau branché de l’autre, quand on ouvre des masques de théâtre japonais faisant des grimaces. Premier orfèvre français à employer l’émail japonais, avec des cloisons extrêmement fines donc invisibles, des motifs isolés sur fond coloré;medaillon-en-or-et-email-cloisonne_vers-1869.jpg;émail, japonisme, bijoux, mode, art nouveau;759;364;25132
peigne-muguet-en-corne_1900;367;peigne “Muguet” en corne;1900;Lalique;MADD;avec décor de branches de muguet en fleurs en émail sur or. On utilise les matériaux pauvres : corne, émail, verre, ivoire, opale.;peigne-muguet-en-corne_1900.jpg;Bijoux, mode, sculpture, émail, art nouveau;360;573;24777
